Iteration,Fitness,Chromosome
126,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
127,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
128,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
129,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
130,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
131,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
132,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
133,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
134,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
135,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
136,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
137,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
138,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
139,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
140,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
141,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
142,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
143,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
144,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
145,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
146,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
147,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
148,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
149,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
150,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
151,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
152,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
153,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
154,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
155,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
156,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
157,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
158,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
159,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
160,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
161,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
162,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
163,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
164,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
165,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
166,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
167,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
168,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
169,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
170,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
171,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
172,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
173,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
174,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
175,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
176,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
177,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
178,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
179,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
180,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
181,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
182,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
183,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
184,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
185,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
186,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
187,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
188,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
189,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
190,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
191,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
192,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
193,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
194,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
195,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
196,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
197,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
198,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
199,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
200,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
201,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
202,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
203,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
204,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
205,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
206,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
207,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
208,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
209,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
210,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
211,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
212,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
213,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
214,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
215,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
216,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
217,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
218,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
219,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
220,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
221,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
222,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
223,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
224,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
225,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
226,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
227,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
228,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
229,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
230,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
231,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
232,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
233,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
234,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
235,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
236,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
237,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
238,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
239,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
240,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
241,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
242,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
243,3.81,[7.8, 1.01, -1.05, -0.67, 11.48, -6.44, -13.31, -2.76, 2.9, 0.38]
